id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
700,0.11088202893733978,0.049559593200683594,0.65556800365448,3.7215620977804065e-05,0.08190720528364182,8.838413486955687e-05,0.042793020606040955,0.06928712129592896,0.0002171672385884449,0.22811239957809448,0.14023464918136597,0.0004895497113466263,0.00015827298921067268,0.0007259511621668935
17980,0.1331423968076706,0.06712306290864944,0.16720491647720337,5.388355202740058e-05,0.00117249577306211,9.331529145129025e-05,0.029426787048578262,0.23355166614055634,0.0010466325329616666,0.751819908618927,0.4434049427509308,0.00045703136129304767,0.0001334070402663201,0.2379920929670334
14213,0.22039872407913208,0.1067952811717987,0.09965259581804276,7.080537761794403e-05,0.00325477565638721,9.163221693597734e-05,0.03362320363521576,0.4454209804534912,0.0003333200584165752,0.6292399764060974,0.48596352338790894,0.0023349071852862835,0.0003062868781853467,0.17448844015598297
15536,0.6258976459503174,0.35875317454338074,0.23420028388500214,4.065602115588263e-05,0.014081099070608616,7.962129166116938e-05,0.037866394966840744,0.16207194328308105,0.0026436245534569025,0.872709333896637,0.7854743599891663,0.00041117685032077134,0.00015368485765065998,0.0004634896758943796
17441,0.9542924761772156,0.7095828652381897,0.39457041025161743,5.362560477806255e-05,0.0418546088039875,8.275496657006443e-05,0.009819465689361095,0.5714449286460876,0.41058871150016785,0.9643040299415588,0.8071929216384888,0.5652230978012085,0.10709431022405624,0.0004918031627312303
37,0.09491703659296036,0.0781804770231247,0.5364235043525696,0.003175419755280018,0.1344783455133438,0.00012384995352476835,0.003371830563992262,0.6169509291648865,0.014189470559358597,0.966383159160614,0.9743529558181763,0.5940135717391968,0.5630380511283875,0.07261167466640472
8901,0.9727635383605957,0.6495329737663269,0.4496811628341675,5.739148036809638e-05,0.025718174874782562,9.37280201469548e-05,0.04232139140367508,0.23675338923931122,0.0009195799939334393,0.9034263491630554,0.7680211663246155,0.0009670265717431903,0.00015275698387995362,0.0004196724621579051
3249,0.6246635317802429,0.20038855075836182,0.15869511663913727,0.0010777541901916265,0.023368583992123604,0.00010910967830568552,0.03197983279824257,0.2442549467086792,0.0006018244312144816,0.774223268032074,0.5034337043762207,0.0010502241784706712,0.0001955782645381987,0.051465775817632675
5341,0.9857193827629089,0.5668078064918518,0.3515697419643402,0.0009811256313696504,0.005262257531285286,7.337250281125307e-05,0.025491300970315933,0.40390801429748535,0.010761674493551254,0.9053820371627808,0.9171791076660156,0.9381148815155029,0.9471136331558228,0.384664922952652
14732,0.19441580772399902,0.06179645657539368,0.04764527082443237,0.0038552097976207733,0.010029120370745659,5.2597872127080336e-05,0.0033722585067152977,0.21276560425758362,0.0058723995462059975,0.8912444114685059,0.7024168372154236,0.3963450491428375,0.29834407567977905,0.34792423248291016
12603,0.9603217244148254,0.5294405817985535,0.2286016196012497,0.0003722904366441071,0.01220371201634407,8.775593596510589e-05,0.02712882310152054,0.34235236048698425,0.0008125714375637472,0.9338505864143372,0.5154150724411011,0.002760718809440732,0.0006304029375314713,0.3615529537200928
17389,0.2025279849767685,0.1306823492050171,0.16948150098323822,5.592421439359896e-05,0.046759676188230515,6.583204958587885e-05,0.02430899813771248,0.9090644717216492,0.0003521477628964931,0.8989197015762329,0.7859036326408386,0.000523339316714555,0.0015165038639679551,0.0004498938506003469
4949,0.9129833579063416,0.6741769909858704,0.2893168032169342,2.946956010418944e-05,0.009793239645659924,6.706250132992864e-05,0.021629929542541504,0.08042721450328827,0.000616535427980125,0.8649895191192627,0.6522043347358704,0.000156875976244919,0.00013007211964577436,0.0005632867687381804
8243,0.02890099585056305,0.02014678716659546,0.007568113971501589,0.001402606605552137,0.0019454474095255136,6.575532461283728e-05,0.0005313862930051982,0.032311566174030304,0.00017622884479351342,0.9871602058410645,0.9473660588264465,0.00010705178283387795,0.0004499873029999435,0.08208325505256653
5862,0.152216836810112,0.17184627056121826,0.2844952642917633,4.23862729803659e-05,0.02847614884376526,0.00010544434917392209,0.011790459044277668,0.3576761782169342,0.005589228123426437,0.7890756726264954,0.8328949213027954,0.7533385157585144,0.8998593688011169,0.0004435755836311728
10259,0.05291275680065155,0.1419893205165863,0.01820077933371067,0.0009222285007126629,0.004043907858431339,6.955811841180548e-05,0.001986268674954772,0.10285622626543045,0.0001354503765469417,0.8656883239746094,0.8743663430213928,0.0008071193587966263,0.0014093387871980667,0.2343132644891739
9406,0.14752618968486786,0.17547838389873505,0.2952708899974823,0.0004687351465690881,0.04454999417066574,0.1771201342344284,0.03721495345234871,0.12873001396656036,0.0009382528369314969,0.8740620613098145,0.8336309194564819,0.0005544016603380442,0.0007065964164212346,0.3305853009223938
4711,0.06561663746833801,0.10169648379087448,0.03324124217033386,4.477465699892491e-05,0.028659619390964508,0.00012811663327738643,0.008169672451913357,0.146078422665596,0.00040945428190752864,0.9609258770942688,0.9595518708229065,0.0015812726924195886,0.0016436770092695951,0.00044321376481093466
2013,0.9553700089454651,0.7079245448112488,0.27257347106933594,0.00014470968744717538,0.004970971494913101,0.00010746663610916585,0.04831046611070633,0.12900151312351227,0.000523017137311399,0.9255838394165039,0.8756095170974731,0.0002098870900226757,8.388725836994126e-05,0.40169909596443176
12057,0.20421920716762543,0.10117261111736298,0.04952399060130119,5.7254437706433237e-05,0.035710982978343964,7.996529166121036e-05,0.003449551062658429,0.2000161111354828,0.000396518298657611,0.9346720576286316,0.9145145416259766,0.0005831867456436157,0.0007429902325384319,0.0007087312405928969
4132,0.0852857455611229,0.03254230320453644,0.03146306797862053,0.0007949898717924953,0.009138279594480991,6.309584568953142e-05,0.0024235097225755453,0.1364063024520874,0.0005911353509873152,0.9465871453285217,0.81059330701828,0.001269740518182516,0.00019951025024056435,0.1245565116405487
7134,0.7890530228614807,0.3976403474807739,0.1613011509180069,0.004813460633158684,0.058936405926942825,7.772673416184261e-05,0.009737304411828518,0.9489843845367432,0.0005539133562706411,0.9190890789031982,0.8493755459785461,0.002299918793141842,0.005263118539005518,0.5450368523597717
9889,0.9773183465003967,0.6070417761802673,0.4071146249771118,0.0007164812413975596,0.13563139736652374,7.30263491277583e-05,0.0062356251291930676,0.1889987587928772,0.027507109567523003,0.7975871562957764,0.901772677898407,0.9665460586547852,0.8856956958770752,0.14230404794216156
1772,0.23101302981376648,0.0842454582452774,0.1583559364080429,6.315718201221898e-05,0.16603773832321167,0.00011307737440802157,0.003382114227861166,0.19156117737293243,0.002623527543619275,0.9398097991943359,0.924029529094696,0.8979910016059875,0.7622554898262024,0.00048597159911878407
17779,0.35609933733940125,0.19889244437217712,0.365823894739151,4.56078487331979e-05,0.2719792127609253,0.0001305031037190929,0.0103224515914917,0.5265640020370483,0.0021656753960996866,0.7316116094589233,0.9224048256874084,0.8552765250205994,0.8169002532958984,0.0003796691307798028
1301,0.20490849018096924,0.1679162085056305,0.3617984354496002,7.347851351369172e-05,0.0024920899886637926,9.263474203180522e-05,0.04043705388903618,0.12538941204547882,0.0008111819624900818,0.8257764577865601,0.5145355463027954,0.00013153378677088767,0.0001469209382776171,0.17570708692073822
17241,0.42986854910850525,0.35457777976989746,0.35722044110298157,5.0684382586041465e-05,0.006164996884763241,8.494580106344074e-05,0.07123363763093948,0.019680080935359,0.00015456663095392287,0.15441739559173584,0.3657688796520233,0.00019869013340212405,0.0001998649531742558,0.04608258232474327
16921,0.16436581313610077,0.1185700073838234,0.26567351818084717,0.00012450155918486416,0.01030124444514513,0.0001069900463335216,0.07538709044456482,0.34658724069595337,0.00033980258740484715,0.8696085810661316,0.6009089350700378,0.00044242822332307696,0.0020254962146282196,0.17621371150016785
9635,0.07447420805692673,0.07794211804866791,0.02786908857524395,6.942808977328241e-05,0.023024749010801315,9.91083070402965e-05,0.0028690651524811983,0.10202369093894958,0.00014991128409747034,0.9616692066192627,0.8523595333099365,0.001441198750399053,0.00045020869583822787,0.0006022952729836106
8107,0.05544176697731018,0.032563988119363785,0.014775305055081844,0.0019166998099535704,0.010242968797683716,9.633354056859389e-05,0.0011391042498871684,0.02666839398443699,0.00029309021192602813,0.9774681329727173,0.9289569854736328,0.00027645056252367795,0.0006553686689585447,0.013960848562419415
7298,0.17568713426589966,0.1730939745903015,0.6062420606613159,0.0003237363416701555,0.009530220180749893,6.784124707337469e-05,0.012710398994386196,0.6184945106506348,0.004861007444560528,0.848473072052002,0.8107059597969055,0.12398210167884827,0.14038462936878204,0.6462525725364685
5321,0.9848565459251404,0.7235891819000244,0.3006073534488678,0.0007492590229958296,0.04065975919365883,8.33015947137028e-05,0.003614776534959674,0.08079880475997925,0.0005391780869103968,0.936939537525177,0.8871744871139526,0.0011577521217986941,0.002154354937374592,0.04740270972251892
10055,0.990968644618988,0.6277820467948914,0.2984132766723633,6.861143629066646e-05,0.0016176924109458923,9.736920765135437e-05,0.027117228135466576,0.10430935770273209,0.0006433844682760537,0.6847279667854309,0.5976374745368958,0.0001693655358394608,0.00034582093940116465,0.19970671832561493
14358,0.5219019055366516,0.5191969275474548,0.26137423515319824,0.0003320507821626961,0.02075851522386074,0.00010021364141721278,0.060638319700956345,0.3162039816379547,0.0007599059026688337,0.9003592133522034,0.8390145301818848,0.003872351488098502,0.007737177889794111,0.14593391120433807
3142,0.9269388914108276,0.2677798867225647,0.12300591915845871,0.0008689611568115652,0.0014585249591618776,6.062660031602718e-05,0.003061422612518072,0.927785336971283,0.0003883029567077756,0.9727764129638672,0.9531022906303406,0.0024781678803265095,0.00015847051690798253,0.5156254172325134
11071,0.19080117344856262,0.2628936767578125,0.2530735731124878,0.00012019927817163989,0.009157503955066204,9.135250729741529e-05,0.0019260590197518468,0.30219319462776184,0.0001408285606885329,0.8997763991355896,0.8899131417274475,0.0004853908030781895,0.00026800588238984346,0.0004331895906943828
3446,0.97243732213974,0.7573320269584656,0.2118973582983017,0.004254487808793783,0.03183583915233612,0.00010349405783927068,0.0019531026482582092,0.13194085657596588,0.00037321558920666575,0.9568825960159302,0.963648796081543,0.0021355431526899338,0.0008738138130865991,0.02058088779449463
5198,0.3847145438194275,0.2926222085952759,0.5879636406898499,4.7040095523698255e-05,0.4353601336479187,9.470848453929648e-05,0.028111932799220085,0.5117545127868652,0.01057768240571022,0.9194042086601257,0.8972503542900085,0.7468048930168152,0.7326480150222778,0.0006452669622376561
7011,0.06264304369688034,0.04665396362543106,0.04896547272801399,0.0004861437191721052,0.01490275003015995,5.7607743656262755e-05,0.0055934591218829155,0.02155865728855133,0.00015911385708022863,0.9373920559883118,0.9547810554504395,0.0005573483067564666,0.0014998090919107199,0.04084005579352379
3329,0.9790292978286743,0.6802756190299988,0.3913627862930298,0.00011273887503193691,0.0019389468943700194,0.25626710057258606,0.3237362504005432,0.34051182866096497,0.0010990833397954702,0.8144752383232117,0.58054518699646,0.0010105583351105452,0.0004721317673102021,0.5262321829795837
3135,0.06130768731236458,0.14859062433242798,0.03419161215424538,6.198041228344664e-05,0.025234414264559746,5.800867438665591e-05,0.003253514878451824,0.04669748246669769,0.0001126318602473475,0.946271538734436,0.8492875099182129,0.0004788713704328984,0.0006179216434247792,0.0005904827266931534
11432,0.5098552107810974,0.2800384759902954,0.6373932361602783,3.329011087771505e-05,0.03145730122923851,0.1753135472536087,0.4277257025241852,0.825775146484375,0.6555306911468506,0.8949970006942749,0.8892650604248047,0.5085564851760864,0.15884514153003693,0.0007258767727762461
4790,0.9743530750274658,0.22679409384727478,0.24156036972999573,5.5439155403291807e-05,0.001692047226242721,8.086871093837544e-05,0.018504641950130463,0.09007570147514343,0.00018501852173358202,0.6386171579360962,0.5507778525352478,0.0001978907675947994,0.00013293630036059767,0.4130859076976776
2961,0.06912368535995483,0.047792498022317886,0.07316794991493225,3.17919984809123e-05,0.061344828456640244,6.90239539835602e-05,0.013579454272985458,0.02994760498404503,0.0006170662236399949,0.9720478653907776,0.9426952004432678,0.0014028282603248954,0.0015555804129689932,0.0004788957885466516
16144,0.14958208799362183,0.14872819185256958,0.244888573884964,0.00010896391177084297,0.0032813744619488716,9.715357009554282e-05,0.0420641265809536,0.2360779345035553,0.000405867729568854,0.49704524874687195,0.20006877183914185,0.00031815783586353064,0.0001892680738819763,0.14351122081279755
10387,0.9671415686607361,0.5745428204536438,0.3821500539779663,0.00808223057538271,0.0642094761133194,0.00012561162293422967,0.007535884622484446,0.12433315813541412,0.0010768838692456484,0.9410265684127808,0.8983160257339478,0.00023829824931453913,0.00017692252004053444,0.05398795008659363
4908,0.32735562324523926,0.2579903304576874,0.36176857352256775,3.066488716285676e-05,0.006244738586246967,0.00010690345516195521,0.08421959728002548,0.22415077686309814,0.0013988279970362782,0.6353891491889954,0.7034033536911011,0.00038151006447151303,0.00022184874978847802,0.0006680614897049963
10688,0.12070383876562119,0.3026876449584961,0.24970822036266327,0.0003058561705984175,0.01753491349518299,0.019317613914608955,0.024787621572613716,0.6225945949554443,0.003988322801887989,0.76302170753479,0.8241122364997864,0.0005098429974168539,0.0019150220323354006,0.3238845467567444
7185,0.16885486245155334,0.2954566776752472,0.34707313776016235,0.0005046275909990072,0.13046716153621674,8.467221050523221e-05,0.004907994531095028,0.5172643065452576,0.036555785685777664,0.905929684638977,0.8753523826599121,0.8897890448570251,0.9358003735542297,0.45403391122817993
11024,0.4373561441898346,0.3323896527290344,0.4051651954650879,3.2416362955700606e-05,0.04473990947008133,0.00012384261935949326,0.0818459764122963,0.5520203709602356,0.0029991287738084793,0.8865747451782227,0.7282718420028687,0.0007806062931194901,0.0018315005581825972,0.000664073508232832
9025,0.9853147268295288,0.4887455701828003,0.2984592318534851,0.00024389188911300153,0.007525036111474037,9.210528514813632e-05,0.02880353480577469,0.12210716307163239,0.0005120118730701506,0.9154641628265381,0.734096348285675,0.000358506862539798,0.0009567933739162982,0.2345956414937973
9092,0.11937221139669418,0.06268895417451859,0.07066179811954498,0.0005483002169057727,0.0382240004837513,6.177165050758049e-05,0.004349750466644764,0.10981930047273636,0.00031483842758461833,0.9705414175987244,0.8791877627372742,0.00040829062345437706,0.0009163979557342827,0.10997504740953445
12992,0.9819552302360535,0.4351653754711151,0.3788865804672241,6.169224070617929e-05,0.048905495554208755,8.856366184772924e-05,0.0312156081199646,0.11585108190774918,0.0006248012650758028,0.9105918407440186,0.6932963132858276,0.000992548419162631,0.0025243700947612524,0.00046989964903332293
3604,0.23362040519714355,0.36106812953948975,0.17532089352607727,0.0006944705964997411,0.03516523540019989,0.029631394892930984,0.020364956930279732,0.24078874289989471,0.0015566227957606316,0.9278867840766907,0.8013229370117188,0.0011609503999352455,0.006281666457653046,0.2835788428783417
17617,0.06366972625255585,0.05054529383778572,0.01297830045223236,0.0026741502806544304,0.002274709288030863,9.136566222878173e-05,0.000834223348647356,0.07898974418640137,0.0008146375184878707,0.9589012265205383,0.9832471013069153,0.0002524650772102177,0.00039423233829438686,0.25334295630455017
7615,0.06825534999370575,0.05304314196109772,0.04198138415813446,6.157486495794728e-05,0.041123997420072556,6.267062417464331e-05,0.008360682986676693,0.060397543013095856,0.00010379708692198619,0.9556530714035034,0.8832471370697021,0.001009996747598052,0.00023757819144520909,0.0004875909653492272
12488,0.16542409360408783,0.11597824096679688,0.513550341129303,0.0013617468066513538,0.02246522344648838,0.23997808992862701,0.1452147215604782,0.7943549156188965,0.01942962035536766,0.8454463481903076,0.8715581893920898,0.960196316242218,0.9631549715995789,0.626478910446167
6646,0.9808810949325562,0.6230313181877136,0.2766595780849457,3.493522308417596e-05,0.022510968148708344,9.458177373744547e-05,0.014304641634225845,0.6428892016410828,0.007039845455437899,0.9432336688041687,0.9435563087463379,0.9688048362731934,0.9006796479225159,0.0006829779013060033
15533,0.26756712794303894,0.296126127243042,0.21398095786571503,4.567735595628619e-05,0.07169529050588608,0.000110591237898916,0.033412400633096695,0.6609030365943909,0.0005396948545239866,0.8322532176971436,0.7564507126808167,0.0005444451817311347,0.0011854012263938785,0.0005061522824689746
10408,0.9270985126495361,0.7676045298576355,0.6962354183197021,3.6491899663815275e-05,0.02970103733241558,0.00011811107833636925,0.1295820027589798,0.8652758598327637,0.01303812488913536,0.938720166683197,0.8978455662727356,0.8546533584594727,0.9161234498023987,0.0006536277360282838
16773,0.9889310002326965,0.7489795684814453,0.3355444371700287,0.00010097344784298912,0.0029464990366250277,7.364757766481489e-05,0.004589202348142862,0.30050021409988403,0.0009175626328215003,0.858568012714386,0.7216928005218506,0.00029780936893075705,0.00010025110532296821,0.14395423233509064
5846,0.09252794831991196,0.03355611860752106,0.0899093821644783,0.00019918274483643472,0.021969379857182503,0.00010135275078937411,0.006754675880074501,0.28435376286506653,0.000749734346754849,0.8889158368110657,0.5567154288291931,0.0005058525130152702,0.002967204200103879,0.27731066942214966
67,0.29582223296165466,0.2411065548658371,0.1278914511203766,0.00010620177636155859,0.0041632382199168205,0.08300844579935074,0.057456664741039276,0.12049867957830429,0.0010532219894230366,0.8958437442779541,0.902564525604248,0.000822242524009198,0.0002057325909845531,0.33954375982284546
9312,0.027055760845541954,0.019369184970855713,0.018202167004346848,0.0005102758877910674,0.004449093248695135,6.341070547932759e-05,0.0005575967370532453,0.031516093760728836,0.00033308943966403604,0.9780689477920532,0.8681579232215881,0.000246596522629261,0.002993738278746605,0.058599915355443954
9028,0.9765905141830444,0.6812203526496887,0.3664492964744568,3.405003735679202e-05,0.004920220002532005,0.00011575751705095172,0.047461170703172684,0.10060778260231018,0.0008480552351102233,0.8663601875305176,0.8351906538009644,0.0007516865734942257,0.00033423397690057755,0.0005413288017734885
10586,0.44082510471343994,0.7920176386833191,0.16216941177845,0.0007493200828321278,0.0542154535651207,0.026933372020721436,0.013174930587410927,0.16060012578964233,0.00046582677168771625,0.9370332956314087,0.8533183932304382,0.0004421059275045991,0.0017572379438206553,0.19542373716831207
5800,0.9747614860534668,0.6081851720809937,0.19931356608867645,3.5186658351449296e-05,0.0046632434241473675,0.00010797704453580081,0.01183075737208128,0.2860178053379059,0.0015709515428170562,0.9464190602302551,0.9369261264801025,0.0008486013393849134,0.00027818078524433076,0.0005217705620452762
1604,0.9741939902305603,0.6597925424575806,0.20500285923480988,6.718847726006061e-05,0.06696593016386032,9.870086796581745e-05,0.008243108168244362,0.1458122730255127,0.0002951093192677945,0.9475268721580505,0.9786850214004517,0.005828427616506815,0.003568168729543686,0.00030008688918314874
5787,0.08843809366226196,0.11804766952991486,0.07308382540941238,6.698088691337034e-05,0.031574930995702744,6.706749263685197e-05,0.0023439705837517977,0.12445465475320816,0.00036452870699577034,0.9570357799530029,0.8869863748550415,0.0004714969254564494,0.0007097420748323202,0.00046355617814697325
11792,0.3121275007724762,0.11280819773674011,0.27764055132865906,0.0002314691519131884,0.11983887106180191,9.465323819313198e-05,0.015115778893232346,0.5635318160057068,0.01738164946436882,0.9079965949058533,0.7911613583564758,0.906924307346344,0.8778282999992371,0.26852914690971375
11134,0.0999375507235527,0.11483757942914963,0.1373187005519867,6.236085755517706e-05,0.08916600048542023,8.45519098220393e-05,0.010872887447476387,0.1357598453760147,0.0028966721147298813,0.9073025584220886,0.951848566532135,0.000675355433486402,0.0007559796213172376,0.0005858944496139884
4459,0.11129622906446457,0.08511382341384888,0.1478521227836609,3.761061452678405e-05,0.012218929827213287,8.723739301785827e-05,0.06752438098192215,0.8079913258552551,0.10926460474729538,0.673206090927124,0.759650707244873,0.5816968083381653,0.0021435909438878298,0.0007868917309679091
10911,0.2080497443675995,0.1526326984167099,0.06086064130067825,5.5360389524139464e-05,0.03240198269486427,7.576005737064406e-05,0.00625787815079093,0.2721065878868103,0.0005529728368856013,0.9455056190490723,0.8484916090965271,0.001338318339549005,0.0005097941029816866,0.0006884784670546651
2663,0.05194244161248207,0.055671922862529755,0.12917038798332214,0.0004591003817040473,0.01150468923151493,6.914603000041097e-05,0.006458687130361795,0.06877047568559647,0.00028634147020056844,0.9459136128425598,0.9423741102218628,0.0021001107525080442,0.0028914047870785,0.05326203629374504
14909,0.9881730675697327,0.5844420790672302,0.34115102887153625,7.878257019910961e-05,0.003500857390463352,8.010290184756741e-05,0.01002772431820631,0.10195986181497574,0.0010813206899911165,0.9460274577140808,0.9217240810394287,0.00018779454694595188,0.0001316688139922917,0.3572424352169037
13237,0.9263659715652466,0.7050864696502686,0.7061136960983276,0.0007167458534240723,0.011896084994077682,5.880772732780315e-05,0.00907971616834402,0.39211204648017883,0.0038609111215919256,0.7782087922096252,0.8317988514900208,0.9398462176322937,0.9762033224105835,0.4999115765094757
4497,0.5571351051330566,0.24928255379199982,0.5516427755355835,5.226108987699263e-05,0.33939218521118164,0.00011159816494910046,0.037111975252628326,0.7050617337226868,0.10899864137172699,0.8610129356384277,0.8836224675178528,0.8679206967353821,0.9068813323974609,0.0006516285939142108
14990,0.3807801902294159,0.43166112899780273,0.2075345516204834,0.0001616568915778771,0.009406442753970623,0.00010891466808971018,0.02161470241844654,0.6078264713287354,0.021118847653269768,0.9177889823913574,0.8399319052696228,0.7044044137001038,0.434894859790802,0.41498151421546936
4131,0.3265422284603119,0.21282634139060974,0.216090589761734,9.442766895517707e-05,0.004538914188742638,0.00010432160343043506,0.04009270668029785,0.013499032706022263,0.00014687499788124114,0.41539162397384644,0.5175948739051819,0.0004023853107355535,0.00014789430133532733,0.13936354219913483
459,0.12358331680297852,0.1122489720582962,0.055481087416410446,6.721667159581557e-05,0.018491093069314957,6.210809806361794e-05,0.003775745164602995,0.062078505754470825,0.00010712970106396824,0.9034028053283691,0.8689491152763367,0.0014088033931329846,0.0011304245563223958,0.0007319189608097076
9756,0.09209105372428894,0.06387162208557129,0.0201143529266119,5.435893763205968e-05,0.03964892402291298,9.96320231934078e-05,0.00289541226811707,0.03234916552901268,0.00043089213431812823,0.9660504460334778,0.9737016558647156,0.0004530254809651524,0.0006093981792218983,0.00044642447028309107
2452,0.36682620644569397,0.1762567013502121,0.08878102153539658,3.656313492683694e-05,0.010228476487100124,6.692610622849315e-05,0.00586528517305851,0.8433195948600769,0.0002033302007475868,0.9312896132469177,0.8507474660873413,0.006953169591724873,0.0043546720407903194,0.0005041785188950598
16549,0.9867722392082214,0.6681353449821472,0.3748434782028198,3.075567656196654e-05,0.009277076460421085,0.35525861382484436,0.2510387599468231,0.19893433153629303,0.0016421213513240218,0.9412931799888611,0.9470327496528625,0.000515623833052814,0.00018711535085458308,0.0006036155973561108
2159,0.3734353482723236,0.587926983833313,0.12106260657310486,0.00039029770414344966,0.021431660279631615,6.17966361460276e-05,0.0031080597545951605,0.08833345770835876,8.001945388969034e-05,0.971071720123291,0.9480194449424744,0.0005397406639531255,0.00048018599045462906,0.03474966436624527
13524,0.05873756855726242,0.04724782705307007,0.10935404151678085,0.002503727562725544,0.07114313542842865,8.124468149617314e-05,0.004151093773543835,0.8848450183868408,0.0003377022803761065,0.9024101495742798,0.9410169124603271,0.0037071912083774805,0.0022927511017769575,0.11843038350343704
9737,0.1843171864748001,0.11212220042943954,0.2884233593940735,0.00023215277178678662,0.0022247519809752703,0.00010742421000031754,0.02044089138507843,0.4112125635147095,0.0007302013109438121,0.8109074234962463,0.673969030380249,0.000617265934124589,0.00012862424773629755,0.38662928342819214
10308,0.5823005437850952,0.3472250699996948,0.379446804523468,0.0002866801805794239,0.007823069579899311,0.0001755708799464628,0.02318425476551056,0.6859438419342041,0.00020925207354594022,0.5956234335899353,0.6367523670196533,0.02112898789346218,0.00042681608465500176,0.5078811049461365
11234,0.9269858002662659,0.65522700548172,0.3568486273288727,4.874400110566057e-05,0.2899491488933563,0.0001339744485449046,0.01834319531917572,0.45775243639945984,0.01836644858121872,0.9142166376113892,0.8298901319503784,0.5916226506233215,0.36505258083343506,0.0005553290829993784
13603,0.9905521869659424,0.6314703822135925,0.3473987281322479,3.066488716285676e-05,0.033180855214595795,0.00011990632629022002,0.20069058239459991,0.12951284646987915,0.0008380436920560896,0.9202502965927124,0.8387264609336853,0.00016342698654625565,0.00012411997886374593,0.0004687946056947112
10922,0.6702266931533813,0.5005229711532593,0.6266506314277649,6.238161586225033e-05,0.016999591141939163,7.628979801665992e-05,0.15631216764450073,0.4096575379371643,0.0048371003940701485,0.924883246421814,0.8893940448760986,0.0005023949197493494,0.00021211073908489197,0.000631290371529758
8576,0.9842165112495422,0.587845504283905,0.35864734649658203,0.00010684068547561765,0.004920275881886482,6.052487515262328e-05,0.08082905411720276,0.01385359838604927,0.0001322594762314111,0.298568993806839,0.43691372871398926,0.00017617525008972734,0.00012821206473745406,0.047605112195014954
3697,0.7794460654258728,0.676368236541748,0.4004118740558624,6.618632323807105e-05,0.0022207482252269983,0.00012147433881182224,0.13363705575466156,0.2927180826663971,0.00019858031009789556,0.2703504264354706,0.2387930303812027,0.00013907479296904057,0.00018267639097757638,0.1379324495792389
14153,0.08172435313463211,0.05088659003376961,0.04126554727554321,0.0003522867918945849,0.0746530219912529,6.287031283136457e-05,0.005992618855088949,0.04793868586421013,0.00033493636874482036,0.9649003148078918,0.8742925524711609,0.00036227237433195114,0.0004048323316965252,0.1980239599943161
18181,0.9925973415374756,0.6953733563423157,0.235090970993042,0.00042507622856646776,0.029573187232017517,6.618013139814138e-05,0.003057308029383421,0.09677843749523163,0.00021331485186237842,0.9017582535743713,0.9392505288124084,0.000636704673524946,0.0005515458178706467,0.11149783432483673
4165,0.13322778046131134,0.11293123662471771,0.055411793291568756,3.268705040682107e-05,0.027583850547671318,0.00012544919445645064,0.006124479230493307,0.03632820025086403,0.00039432389894500375,0.9298605918884277,0.843924343585968,0.0013959030620753765,0.0018674166640266776,0.000471098959678784
9476,0.17216549813747406,0.23212724924087524,0.07303179055452347,4.2403782572364435e-05,0.03082735650241375,8.223741315305233e-05,0.006826236378401518,0.8748701214790344,0.00023582621361128986,0.9728603363037109,0.948975682258606,0.0002271063713124022,5.553132723434828e-05,0.000500858121085912
14496,0.5902900695800781,0.1585046648979187,0.27721020579338074,0.000504979572724551,0.08166828006505966,5.8495184930507094e-05,0.007564586587250233,0.23384146392345428,0.0025393376126885414,0.8643423318862915,0.9363329410552979,0.001292182831093669,0.0019610156305134296,0.16518105566501617
11502,0.7758976221084595,0.31668487191200256,0.3586854636669159,0.0005169744836166501,0.019564352929592133,7.421376358252019e-05,0.01802372746169567,0.16852879524230957,0.0007423862116411328,0.8670377731323242,0.8132213354110718,0.0025719075929373503,0.0036396163050085306,0.36069777607917786
3120,0.35294270515441895,0.4441676139831543,0.5332361459732056,3.9314083551289514e-05,0.10269159823656082,7.611815817654133e-05,0.016756696626544,0.6949625611305237,0.0469406358897686,0.8802556395530701,0.8547863960266113,0.3175520598888397,0.516260027885437,0.0005200520972721279
12078,0.0744311586022377,0.060643747448921204,0.5063223838806152,3.1340103305410594e-05,0.06200255826115608,8.684852218721062e-05,0.1271592229604721,0.07002254575490952,0.00020167454204056412,0.23106561601161957,0.44293585419654846,0.000234529041335918,0.00013246823800727725,0.0006323381094262004
120,0.15825068950653076,0.10903821140527725,0.14235582947731018,0.00019942391372751445,0.003614357439801097,8.360367792192847e-05,0.02880287356674671,0.1525571495294571,0.00045152255916036665,0.9641321301460266,0.856650173664093,0.0011907207081094384,0.0021545730996876955,0.25246065855026245
12942,0.709540843963623,0.7089510560035706,0.22167782485485077,0.00028495772858150303,0.012562979012727737,0.07128558307886124,0.04191576689481735,0.15664681792259216,0.0013862050836905837,0.8403962850570679,0.9254790544509888,0.00036537274718284607,9.903508180286735e-05,0.5414500832557678
7302,0.0997559055685997,0.06399393081665039,0.04635270684957504,0.011046381667256355,0.04930323734879494,7.913208537502214e-05,0.002014928963035345,0.05057122930884361,0.000245032599195838,0.9478676915168762,0.8462938070297241,0.000423078570747748,0.0002981690049637109,0.17401662468910217
